From File,To File,References,From Entities,To Entities
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/UserAlreadyExistsException.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IBusinessInterface.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacadeLocal.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacadeRemote.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IFacade.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFile.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFileInfo.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/FailedUploadException.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IBusinessInterface.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessLocal.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessMaintenance.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IBusinessInterface.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessMaintenanceLocal.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessMaintenance.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessMaintenanceRemote.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessMaintenance.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccessRemote.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaAccess.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFile.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFileInfo.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/FileContent.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/FailedDownloadException.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/exceptions/FailedUploadException.java",2,2,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IBusinessInterface.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagementLocal.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagementRemote.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IMediaManagement.java",1,1,1
"/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/interfaces/IPackaging.java","/Users/andreseidenglanz/code/seminar/MediaStore3/Implementation/mediastore.basic/src/edu/kit/ipd/sdq/mediastore/basic/data/AudioFile.java",1,1,1
